Trial,ESN,Name,Lat,Lng,Timestamp,Datetime,Order ,ID ,,,,
3,331254,UNHCMB,43.11636,-70.835745,1341183300,7/1/12 18:55,246,LB22,,,,,0.1177927216038975
3,331254,UNHCMB,43.116392,-70.835724,1341181500,7/1/12 18:25,247,LB22,,,,,0.003942965237261966
3,331254,UNHCMB,43.11637,-70.835702,1341179760,7/1/12 17:56,248,LB22,,,,,0.003026808632929034
3,331254,UNHCMB,43.116413,-70.835702,1341177960,7/1/12 17:26,249,LB22,,,,,0.0047783798792105925
3,331254,UNHCMB,43.116403,-70.835681,1341176100,7/1/12 16:55,250,LB22,,,,,0.0020338852202747555
3,331254,UNHCMB,43.116392,-70.835702,1341174360,7/1/12 16:26,251,LB22,,,,,0.0020966675202906335
3,331254,UNHCMB,43.116392,-70.835681,1341172500,7/1/12 15:55,252,LB22,,,,,0.0017034704342439417
3,331254,UNHCMB,43.116381,-70.835702,1341171060,7/1/12 15:31,253,LB22,,,,,0.0020966677690812865
3,331254,UNHCMB,43.11637,-70.835702,1341167100,7/1/12 14:25,254,LB22,,,,,0.0012223762473975164
3,331254,UNHCMB,43.11636,-70.835724,1341165300,7/1/12 13:55,255,LB22,,,,,0.002102293149855147
3,331254,UNHCMB,43.11636,-70.835745,1341163500,7/1/12 13:25,256,LB22,,,,,0.0017034713250562675
3,331254,UNHCMB,43.116392,-70.83566,1341160260,7/1/12 12:31,257,LB22,,,,,0.007757976736985808
3,331254,UNHCMB,43.116242,-70.835531,1341158160,7/1/12 11:56,258,LB22,,,,,0.01968113390389927
3,331254,UNHCMB,43.117862,-70.834136,1341156300,7/1/12 11:25,259,LB22,,,,,0.2126331913249438
3,331254,UNHCMB,43.115984,-70.836303,1341154860,7/1/12 11:01,260,LB22,,,,,0.27285802501696027
3,331254,UNHCMB,43.116381,-70.835702,1341152760,7/1/12 10:26,261,LB22,,,,,0.06574971669533494
3,331254,UNHCMB,43.116349,-70.835745,1341150900,7/1/12 9:55,262,LB22,,,,,0.004981136889559142
3,331254,UNHCMB,43.11636,-70.835724,1341149160,7/1/12 9:26,263,LB22,,,,,0.002096668492835712
3,331254,UNHCMB,43.115319,-70.83478,1341147300,7/1/12 8:55,264,LB22,,,,,0.13872993356415325
3,331254,UNHCMB,43.11637,-70.835724,1341145500,7/1/12 8:25,265,LB22,,,,,0.13965790422719385
3,331254,UNHCMB,43.11637,-70.835702,1341143700,7/1/12 7:55,266,LB22,,,,,0.0017845887148297353
3,331254,UNHCMB,43.116413,-70.835638,1341141900,7/1/12 7:25,267,LB22,,,,,0.007055840662351421
3,331254,UNHCMB,43.11637,-70.835681,1341140460,7/1/12 7:01,268,LB22,,,,,0.005916034703519534
3,331254,UNHCMB,43.116381,-70.835724,1341138660,7/1/12 6:31,269,LB22,,,,,0.003696046861578014
3,331254,UNHCMB,43.11637,-70.835702,1341136500,7/1/12 5:55,270,LB22,,,,,0.0021630903815619785
3,331254,UNHCMB,43.116381,-70.835702,1341135060,7/1/12 5:31,271,LB22,,,,,0.0012223762473975164
3,331254,UNHCMB,43.116392,-70.835681,1341132900,7/1/12 4:55,272,LB22,,,,,0.0020966677690812865
3,331254,UNHCMB,43.116349,-70.835702,1341131160,7/1/12 4:26,273,LB22,,,,,0.005072940747681916
3,331254,UNHCMB,43.11637,-70.835681,1341129300,7/1/12 3:55,274,LB22,,,,,0.0028892267769603836
3,331254,UNHCMB,43.116349,-70.835638,1341127860,7/1/12 3:31,275,LB22,,,,,0.004196710835159972
3,331254,UNHCMB,43.116392,-70.835702,1341126060,7/1/12 3:01,276,LB22,,,,,0.007055841973231024
3,331254,UNHCMB,43.116381,-70.835702,1341123900,7/1/12 2:25,277,LB22,,,,,0.0012223762481043954
3,331254,UNHCMB,43.116381,-70.835702,1341122160,7/1/12 1:56,278,LB22,,,,,0.0
3,331254,UNHCMB,43.116403,-70.835724,1341120360,7/1/12 1:26,279,LB22,,,,,0.003026808444359072
3,331254,UNHCMB,43.116403,-70.835702,1341118500,7/1/12 0:55,280,LB22,,,,,0.0017845877524340881
3,331254,UNHCMB,43.116381,-70.835681,1341116760,7/1/12 0:26,281,LB22,,,,,0.0029797023824640993
3,331254,UNHCMB,43.116349,-70.835638,1341114960,6/30/12 23:56,282,LB22,,,,,0.004981136888836483
3,331254,UNHCMB,43.114418,-70.833192,1341113100,6/30/12 23:25,283,LB22,,,,,0.2922584510222098
3,331254,UNHCMB,43.116381,-70.835702,1341111300,6/30/12 22:55,284,LB22,,,,,0.2983972198705656
3,331254,UNHCMB,43.116424,-70.83566,1341109860,6/30/12 22:31,285,LB22,,,,,0.005868573622332831
3,331254,UNHCMB,43.116488,-70.835617,1341107760,6/30/12 21:56,286,LB22,,,,,0.007921311380685674
3,331254,UNHCMB,43.116392,-70.835702,1341105960,6/30/12 21:26,287,LB22,,,,,0.012702259570750676
3,331254,UNHCMB,43.116392,-70.835702,1341104100,6/30/12 20:55,288,LB22,,,,,0.0
3,331254,UNHCMB,43.11637,-70.83566,1341102360,6/30/12 20:26,289,LB22,,,,,0.0041933357848640915
3,331254,UNHCMB,43.11637,-70.835702,1341100500,6/30/12 19:55,290,LB22,,,,,0.0034069420912909254
3,331254,UNHCMB,43.116349,-70.835724,1341098760,6/30/12 19:26,291,LB22,,,,,0.0029377839845765156
3,331254,UNHCMB,43.11637,-70.835702,1341096900,6/30/12 18:55,292,LB22,,,,,0.0029377839845765156
3,331254,UNHCMB,43.11637,-70.83566,1341095160,6/30/12 18:26,293,LB22,,,,,0.0034069420912909254
3,331254,UNHCMB,43.116381,-70.835681,1341093300,6/30/12 17:55,294,LB22,,,,,0.0020966680157828636
3,331254,UNHCMB,43.116392,-70.835702,1341091500,6/30/12 17:25,295,LB22,,,,,0.0020966677690812865
3,331254,UNHCMB,43.116392,-70.835681,1341089700,6/30/12 16:55,296,LB22,,,,,0.0017034704342439417
3,331254,UNHCMB,43.116381,-70.835724,1341087960,6/30/12 16:26,297,LB22,,,,,0.0036960462700805123
3,331254,UNHCMB,43.116639,-70.830874,1341086100,6/30/12 15:55,298,LB22,,,,,0.39446307697761884
3,331254,UNHCMB,43.116349,-70.835681,1341084300,6/30/12 15:25,299,LB22,,,,,0.39126126346375667
3,331254,UNHCMB,43.11637,-70.835702,1341082500,6/30/12 14:55,300,LB22,,,,,0.0028892267769603836
3,331254,UNHCMB,43.11637,-70.835724,1341080700,6/30/12 14:25,301,LB22,,,,,0.0017845887148297353
3,331254,UNHCMB,43.115984,-70.83714,1341078900,6/30/12 13:55,302,LB22,,,,,0.12261086792375696
3,331254,UNHCMB,43.11637,-70.835767,1341077160,6/30/12 13:26,303,LB22,,,,,0.11934944975375297
3,331254,UNHCMB,43.11636,-70.83566,1341075360,6/30/12 12:56,304,LB22,,,,,0.008750439064367739
3,331254,UNHCMB,43.116403,-70.835724,1341073500,6/30/12 12:25,305,LB22,,,,,0.007055841285820521
3,331254,UNHCMB,43.116392,-70.835724,1341069960,6/30/12 11:26,306,LB22,,,,,0.0012223762481043954
3,331254,UNHCMB,43.11636,-70.835702,1341068160,6/30/12 10:56,307,LB22,,,,,0.003978682958090486
3,331254,UNHCMB,43.116349,-70.835702,1341066360,6/30/12 10:26,308,LB22,,,,,0.0012223762481043954
3,331254,UNHCMB,43.116349,-70.835702,1341064500,6/30/12 9:55,309,LB22,,,,,0.0
3,331254,UNHCMB,43.116328,-70.835681,1341062700,6/30/12 9:25,310,LB22,,,,,0.0028892271204925234
3,331254,UNHCMB,43.116424,-70.835745,1341060960,6/30/12 8:56,311,LB22,,,,,0.011864166353643358
3,331254,UNHCMB,43.116381,-70.835724,1341059100,6/30/12 8:25,312,LB22,,,,,0.005072940449216929
3,331254,UNHCMB,43.11636,-70.835681,1341057300,6/30/12 7:55,313,LB22,,,,,0.004196710314486414
3,331254,UNHCMB,43.116349,-70.835702,1341055500,6/30/12 7:25,314,LB22,,,,,0.002096668492835712
3,331254,UNHCMB,43.116499,-70.835853,1341053700,6/30/12 6:55,315,LB22,,,,,0.020685256747086177
3,331254,UNHCMB,43.116424,-70.835724,1341051900,6/30/12 6:25,316,LB22,,,,,0.013377618215155701
3,331254,UNHCMB,43.11636,-70.835745,1341050100,6/30/12 5:55,317,LB22,,,,,0.0073131702310392475
3,331254,UNHCMB,43.116424,-70.835724,1341048660,6/30/12 5:31,318,LB22,,,,,0.0073131702310392475
3,331254,UNHCMB,43.116392,-70.835745,1341046500,6/30/12 4:55,319,LB22,,,,,0.003942964853043685
3,331254,UNHCMB,43.116328,-70.835681,1341044700,6/30/12 4:25,320,LB22,,,,,0.00880526253038142
3,331254,UNHCMB,43.11637,-70.835724,1341042960,6/30/12 3:56,321,LB22,,,,,0.005826648805380635
3,331254,UNHCMB,43.11637,-70.835681,1341041160,6/30/12 3:26,322,LB22,,,,,0.00348805976150718
3,331254,UNHCMB,43.116403,-70.835702,1341039300,6/30/12 2:55,323,LB22,,,,,0.004043469458788806
3,331254,UNHCMB,43.116349,-70.835638,1341037500,6/30/12 2:25,324,LB22,,,,,0.007934800623567537
3,331254,UNHCMB,43.116328,-70.835702,1341035700,6/30/12 1:55,325,LB22,,,,,0.005691909752366378
3,331254,UNHCMB,43.11637,-70.835702,1341033900,6/30/12 1:25,326,LB22,,,,,0.0046672547660036035
3,331254,UNHCMB,43.116467,-70.835724,1341032100,6/30/12 0:55,327,LB22,,,,,0.010925864948823085
3,331254,UNHCMB,43.116392,-70.835724,1341030300,6/30/12 0:25,328,LB22,,,,,0.008334383511023669
3,331254,UNHCMB,43.11637,-70.835702,1341028500,6/29/12 23:55,329,LB22,,,,,0.003026808632929034
3,331254,UNHCMB,43.11637,-70.835681,1341026700,6/29/12 23:25,330,LB22,,,,,0.0017034710466774727
3,331254,UNHCMB,43.116403,-70.835724,1341025260,6/29/12 23:01,331,LB22,,,,,0.005061065852251754
3,331254,UNHCMB,43.116381,-70.835702,1341023100,6/29/12 22:25,332,LB22,,,,,0.003026808444359072
3,331254,UNHCMB,43.116317,-70.835702,1341021360,6/29/12 21:56,333,LB22,,,,,0.007112007262212394
3,331254,UNHCMB,43.116328,-70.835681,1341019560,6/29/12 21:26,334,LB22,,,,,0.00209666921700195
3,331254,UNHCMB,43.116338,-70.835681,1341017760,6/29/12 20:56,335,LB22,,,,,0.0011112511341905273
3,331254,UNHCMB,43.116381,-70.835724,1341015960,6/29/12 20:26,336,LB22,,,,,0.005916035779573724
3,331254,UNHCMB,43.118098,-70.835681,1341014460,6/29/12 20:01,337,LB22,,,,,0.19083369898445876
3,331254,UNHCMB,43.116381,-70.835702,1341012360,6/29/12 19:26,338,LB22,,,,,0.19080942372978058
3,331254,UNHCMB,43.116424,-70.835702,1341010560,6/29/12 18:56,339,LB22,,,,,0.0047783798799174715
3,331254,UNHCMB,43.11637,-70.835702,1341008760,6/29/12 18:26,340,LB22,,,,,0.006000756127314988
3,331254,UNHCMB,43.116381,-70.835724,1341006960,6/29/12 17:56,341,LB22,,,,,0.0021630903815619785
3,331254,UNHCMB,43.11637,-70.83566,1341005100,6/29/12 17:25,342,LB22,,,,,0.005333497066296965
3,331254,UNHCMB,43.116349,-70.83566,1341003300,6/29/12 16:55,343,LB22,,,,,0.0023336273837086807
3,331254,UNHCMB,43.116199,-70.831862,1341001500,6/29/12 16:25,344,LB22,,,,,0.3085359867299979
3,331254,UNHCMB,43.11636,-70.835638,1340999700,6/29/12 15:55,345,LB22,,,,,0.3068228398898908
3,331254,UNHCMB,43.116338,-70.835681,1340998560,6/29/12 15:36,346,LB22,,,,,0.0042595051368652485
3,331254,UNHCMB,43.116328,-70.835681,1340996100,6/29/12 14:55,347,LB22,,,,,0.0011112511341905273
3,331254,UNHCMB,43.116381,-70.835702,1340994300,6/29/12 14:25,348,LB22,,,,,0.0061310332368154545
3,331254,UNHCMB,43.11636,-70.835724,1340992500,6/29/12 13:55,349,LB22,,,,,0.0029377837891425077
3,331254,UNHCMB,N/A,N/A,1340988900,6/29/12 12:55,350,LB22,,,,
3,331254,UNHCMB,N/A,N/A,1340987820,6/29/12 12:37,351,LB22,,,,
3,331254,UNHCMB,43.116832,-70.834951,1340985360,6/29/12 11:56,352,LB22,,,,,0.08174882463963987
3,331254,UNHCMB,43.119289,-70.841711,1340983860,6/29/12 11:31,353,LB22,,,,,0.6125560069635716
3,331254,UNHCMB,43.122185,-70.855572,1340981700,6/29/12 10:55,354,LB22,,,,,1.1694438865289145
3,331254,UNHCMB,43.092542,-70.864971,1340979900,6/29/12 10:25,355,LB22,,,,,3.3811887552725493
3,331254,UNHCMB,43.092778,-70.864091,1340978100,6/29/12 9:55,356,LB22,,,,,0.07607455490420015
4,331254,UNHCMB,N/A,N/A,1340942100,6/28/12 23:55,357,LB22,,,,
4,331254,UNHCMB,N/A,N/A,1340935200,6/28/12 22:00,358,LB22,,,,
4,331254,UNHCMB,N/A,N/A,1340931660,6/28/12 21:01,359,LB22,,,,
4,331254,UNHCMB,N/A,N/A,1340928000,6/28/12 20:00,360,LB22,,,,
5,331254,UNHCMB,N/A,N/A,1340871900,6/28/12 4:25,361,LB22,,,,
5,331254,UNHCMB,N/A,N/A,1340870400,6/28/12 4:00,362,LB22,,,,
6,331254,UNHCMB,N/A,N/A,1340832600,6/27/12 17:30,363,LB22,,,,
7,331254,UNHCMB,N/A,N/A,1340810700,6/27/12 11:25,364,LB22,,,,
8,331254,UNHCMB,N/A,N/A,1340789700,6/27/12 5:35,365,LB22,,,,
9,331254,UNHCMB,N/A,N/A,1340769900,6/27/12 0:05,366,LB22,,,,
10,331254,UNHCMB,N/A,N/A,1340753700,6/26/12 19:35,367,LB22,,,,
11,331254,UNHCMB,N/A,N/A,1340740800,6/26/12 16:00,368,LB22,,,,
11,331254,UNHCMB,N/A,N/A,1340739000,6/26/12 15:30,369,LB22,,,,
11,331254,UNHCMB,N/A,N/A,1340737260,6/26/12 15:01,370,LB22,,,,
11,331254,UNHCMB,N/A,N/A,1340727900,6/26/12 12:25,371,LB22,,,,
12,331254,UNHCMB,N/A,N/A,1340710200,6/26/12 7:30,372,LB22,,,,
13,331254,UNHCMB,N/A,N/A,1340697300,6/26/12 3:55,373,LB22,,,,
14,331254,UNHCMB,N/A,N/A,1340666700,6/25/12 19:25,374,LB22,,,,
15,331254,UNHCMB,N/A,N/A,1340632500,6/25/12 9:55,375,LB22,,,,
15,331254,UNHCMB,N/A,N/A,1340622420,6/25/12 7:07,376,LB22,,,,
15,331254,UNHCMB,N/A,N/A,1340614560,6/25/12 4:56,377,LB22,,,,
16,331254,UNHCMB,N/A,N/A,1340577000,6/24/12 18:30,378,LB22,,,,
16,331254,UNHCMB,N/A,N/A,1340568000,6/24/12 16:00,379,LB22,,,,
16,331254,UNHCMB,N/A,N/A,1340560500,6/24/12 13:55,380,LB22,,,,
17,331254,UNHCMB,N/A,N/A,1340548500,6/24/12 10:35,381,LB22,,,,
18,331254,UNHCMB,N/A,N/A,1340533500,6/24/12 6:25,382,LB22,,,,
18,331254,UNHCMB,N/A,N/A,1340524500,6/24/12 3:55,383,LB22,,,,
18,331254,UNHCMB,N/A,N/A,1340519160,6/24/12 2:26,384,LB22,,,,
19,331254,UNHCMB,N/A,N/A,1340499660,6/23/12 21:01,385,LB22,,,,
20,331254,UNHCMB,N/A,N/A,1340424300,6/23/12 0:05,386,LB22,,,,
21,331254,UNHCMB,N/A,N/A,1340408100,6/22/12 19:35,387,LB22,,,,
22,331254,UNHCMB,N/A,N/A,1340396700,6/22/12 16:25,388,LB22,,,,
22,331254,UNHCMB,43.12181,-70.861344,1340389500,6/22/12 14:25,389,LB22,,,,,3.2338727774344576
22,331254,UNHCMB,43.119332,-70.865936,1340387700,6/22/12 13:55,390,LB22,,,,,0.46320518272086675
22,331254,UNHCMB,43.117604,-70.858233,1340385900,6/22/12 13:25,391,LB22,,,,,0.6536691026535416
22,331254,UNHCMB,43.106371,-70.857461,1340384100,6/22/12 12:55,392,LB22,,,,,1.2498384613184697
22,331254,UNHCMB,43.070655,-70.866601,1340382360,6/22/12 12:26,393,LB22,,,,,4.037662467195763
22,331254,UNHCMB,43.082253,-70.863662,1340380500,6/22/12 11:55,394,LB22,,,,,1.3107216979105145
22,331254,UNHCMB,43.081115,-70.867245,1340378700,6/22/12 11:25,395,LB22,,,,,0.3171155582151998
22,331254,UNHCMB,43.082221,-70.863705,1340377260,6/22/12 11:01,396,LB22,,,,,0.312502621975079
22,331254,UNHCMB,43.082178,-70.863726,1340375100,6/22/12 10:25,397,LB22,,,,,0.005073260149965125
22,331254,UNHCMB,43.082188,-70.863769,1340373960,6/22/12 10:06,398,LB22,,,,,0.003662653936086021
22,331254,UNHCMB,43.081759,-70.869133,1340371500,6/22/12 9:25,399,LB22,,,,,0.4379620210915174
22,331254,UNHCMB,43.08221,-70.863683,1340370060,6/22/12 9:01,400,LB22,,,,,0.4451697549607246
22,331254,UNHCMB,43.082188,-70.863748,1340367960,6/22/12 8:26,401,LB22,,,,,0.005814523578531633
22,331254,UNHCMB,43.08221,-70.863726,1340366100,6/22/12 7:55,402,LB22,,,,,0.003027396299972553
22,331254,UNHCMB,43.082253,-70.863748,1340364300,6/22/12 7:25,403,LB22,,,,,0.005101100320202072
22,331254,UNHCMB,43.082221,-70.863748,1340362860,6/22/12 7:01,404,LB22,,,,,0.003556003631813076
22,331254,UNHCMB,43.082221,-70.863748,1340360700,6/22/12 6:25,405,LB22,,,,,0.0
22,331254,UNHCMB,43.082263,-70.863769,1340359260,6/22/12 6:01,406,LB22,,,,,0.004968733973508234
22,331254,UNHCMB,43.082263,-70.863748,1340357100,6/22/12 5:25,407,LB22,,,,,0.001704420211446267
22,331254,UNHCMB,43.082231,-70.863726,1340355660,6/22/12 5:01,408,LB22,,,,,0.003979129353623973
22,331254,UNHCMB,43.082242,-70.863705,1340353560,6/22/12 4:26,409,LB22,,,,,0.0020974399782191103
22,331254,UNHCMB,43.082253,-70.863769,1340351760,6/22/12 3:56,410,LB22,,,,,0.00533631453818651
22,331254,UNHCMB,43.082306,-70.863705,1340349900,6/22/12 3:25,411,LB22,,,,,0.007853010534475074
22,331254,UNHCMB,43.082253,-70.863726,1340348100,6/22/12 2:55,412,LB22,,,,,0.006131296777579642
22,331254,UNHCMB,43.082263,-70.863683,1340346360,6/22/12 2:26,413,LB22,,,,,0.0036626498656467375
22,331254,UNHCMB,43.080193,-70.862846,1340344500,6/22/12 1:55,414,LB22,,,,,0.23985084064462303
22,331254,UNHCMB,43.08221,-70.863705,1340342760,6/22/12 1:26,415,LB22,,,,,0.2347324941583781
22,331254,UNHCMB,43.08221,-70.863705,1340341260,6/22/12 1:01,416,LB22,,,,,0.0
22,331254,UNHCMB,43.08221,-70.863683,1340339160,6/22/12 0:26,417,LB22,,,,,0.0017855846236345583
22,331254,UNHCMB,43.08221,-70.863726,1340337960,6/22/12 0:06,418,LB22,,,,,0.0034900063095495435
22,331254,UNHCMB,43.082242,-70.863726,1340335560,6/21/12 23:26,419,LB22,,,,,0.003556003631106197
22,331254,UNHCMB,43.082242,-70.863748,1340333760,6/21/12 22:56,420,LB22,,,,,0.0017855836899642553
22,331254,UNHCMB,43.082253,-70.863726,1340331960,6/21/12 22:26,421,LB22,,,,,0.0021639113275150916
22,331254,UNHCMB,43.082231,-70.863662,1340330160,6/21/12 21:56,422,LB22,,,,,0.005740981515389191
22,331254,UNHCMB,43.08221,-70.863662,1340328360,6/21/12 21:26,423,LB22,,,,,0.0023336273830018017
22,331254,UNHCMB,43.08221,-70.863705,1340326560,6/21/12 20:56,424,LB22,,,,,0.0034900063074843985
22,331254,UNHCMB,43.08221,-70.863726,1340325060,6/21/12 20:31,425,LB22,,,,,0.0017044216859150134
22,331254,UNHCMB,43.082221,-70.863662,1340322960,6/21/12 19:56,426,LB22,,,,,0.005336317178007113
22,331254,UNHCMB,43.082253,-70.863662,1340321460,6/21/12 19:31,427,LB22,,,,,0.003556003631813076
22,331254,UNHCMB,43.082285,-70.863662,1340319300,6/21/12 18:55,428,LB22,,,,,0.003556003631106197
22,331254,UNHCMB,43.082263,-70.863683,1340317860,6/21/12 18:31,429,LB22,,,,,0.0029802452882509525
22,331254,UNHCMB,43.082263,-70.863662,1340316360,6/21/12 18:06,430,LB22,,,,,0.0017044202093811237
22,331254,UNHCMB,43.082242,-70.863683,1340314560,6/21/12 17:36,431,LB22,,,,,0.0028897864982219863
22,331254,UNHCMB,43.08221,-70.863619,1340312100,6/21/12 16:55,432,LB22,,,,,0.006295016274734914
22,331254,UNHCMB,43.082199,-70.863662,1340310300,6/21/12 16:25,433,LB22,,,,,0.0036978845185201407
22,331254,UNHCMB,43.082188,-70.863683,1340307060,6/21/12 15:31,434,LB22,,,,,0.0020974409486508106
22,331254,UNHCMB,43.082221,-70.863683,1340305260,6/21/12 15:01,435,LB22,,,,,0.003667128743606307
22,331254,UNHCMB,43.082124,-70.864198,1340303100,6/21/12 14:25,436,LB22,,,,,0.0431664339492078
22,331254,UNHCMB,43.082199,-70.863876,1340301660,6/21/12 14:01,437,LB22,,,,,0.027431247415397365
22,331254,UNHCMB,43.082253,-70.863833,1340299860,6/21/12 13:31,438,LB22,,,,,0.006941844983224744
22,331254,UNHCMB,43.082339,-70.863898,1340297760,6/21/12 12:56,439,LB22,,,,,0.010916200741430248
22,331254,UNHCMB,43.082221,-70.863962,1340295900,6/21/12 12:25,440,LB22,,,,,0.014104133586952752
22,331254,UNHCMB,43.082221,-70.863919,1340294160,6/21/12 11:56,441,LB22,,,,,0.003490005681901119
22,331254,UNHCMB,43.082221,-70.863919,1340292360,6/21/12 11:26,442,LB22,,,,,0.0
22,331254,UNHCMB,43.082167,-70.864005,1340290500,6/21/12 10:55,443,LB22,,,,,0.009204872388084881
22,331254,UNHCMB,43.08221,-70.864027,1340288700,6/21/12 10:25,444,LB22,,,,,0.005101100759182837
22,331254,UNHCMB,43.082381,-70.864177,1340286960,6/21/12 9:56,445,LB22,,,,,0.022567844016572008
22,331254,UNHCMB,43.082403,-70.864155,1340285100,6/21/12 9:25,446,LB22,,,,,0.0030273929828849824
22,331254,UNHCMB,43.082435,-70.861666,1340283300,6/21/12 8:55,447,LB22,,,,,0.20204515736339154
22,331254,UNHCMB,43.082392,-70.864027,1340281500,6/21/12 8:25,448,LB22,,,,,0.19168462648512474
22,331254,UNHCMB,43.082414,-70.864177,1340279700,6/21/12 7:55,449,LB22,,,,,0.012417442776916626
22,331254,UNHCMB,43.082918,-70.863855,1340277900,6/21/12 7:25,450,LB22,,,,,0.0618044544727454
22,331254,UNHCMB,43.083776,-70.862997,1340276100,6/21/12 6:55,451,LB22,,,,,0.11806768607810751
22,331254,UNHCMB,43.084044,-70.862825,1340274300,6/21/12 6:25,452,LB22,,,,,0.03289089604873293
22,331254,UNHCMB,43.084463,-70.862589,1340272500,6/21/12 5:55,453,LB22,,,,,0.05034714165310901
22,331254,UNHCMB,43.082489,-70.864949,1340270700,6/21/12 5:25,454,LB22,,,,,0.29121646318927397
22,331254,UNHCMB,43.077103,-70.866151,1340268900,6/21/12 4:55,455,LB22,,,,,0.6064192513914809
22,331254,UNHCMB,43.072532,-70.866194,1340267100,6/21/12 4:25,456,LB22,,,,,0.5079648858855963
22,331254,UNHCMB,43.068241,-70.864649,1340265300,6/21/12 3:55,457,LB22,,,,,0.49305654606035076
22,331254,UNHCMB,43.066417,-70.863254,1340263500,6/21/12 3:25,458,LB22,,,,,0.23218451018751463
22,331254,UNHCMB,43.065784,-70.862718,1340261700,6/21/12 2:55,459,LB22,,,,,0.08271372323105768
22,331254,UNHCMB,43.066986,-70.864778,1340259900,6/21/12 2:25,460,LB22,,,,,0.21403366360302753
22,331254,UNHCMB,43.074335,-70.865443,1340258100,6/21/12 1:55,461,LB22,,,,,0.8184407490524589
22,331254,UNHCMB,43.076803,-70.869305,1340256300,6/21/12 1:25,462,LB22,,,,,0.4165210397196101
22,331254,UNHCMB,43.085536,-70.864177,1340254500,6/21/12 0:55,463,LB22,,,,,1.0559428840597815
22,331254,UNHCMB,43.096361,-70.859885,1340252700,6/21/12 0:25,464,LB22,,,,,1.252339034824134
22,331254,UNHCMB,43.104461,-70.858212,1340250900,6/20/12 23:55,465,LB22,,,,,0.9102916782659013
22,331254,UNHCMB,43.113817,-70.855851,1340249100,6/20/12 23:25,466,LB22,,,,,1.0571831779631669
22,331254,UNHCMB,43.122239,-70.86143,1340247360,6/20/12 22:56,467,LB22,,,,,1.0395653561365876
22,331254,UNHCMB,43.121563,-70.854199,1340245500,6/20/12 22:25,468,LB22,,,,,0.5913000288823742
22,331254,UNHCMB,43.120544,-70.854628,1340243760,6/20/12 21:56,469,LB22,,,,,0.11846231991734497
22,331254,UNHCMB,43.120276,-70.850551,1340241900,6/20/12 21:25,470,LB22,,,,,0.3320332166817664
22,331254,UNHCMB,43.118956,-70.846689,1340240100,6/20/12 20:55,471,LB22,,,,,0.34590207738641826
22,331254,UNHCMB,43.118119,-70.845079,1340238360,6/20/12 20:26,472,LB22,,,,,0.16033149183977102
22,331254,UNHCMB,43.118441,-70.845573,1340236560,6/20/12 19:56,473,LB22,,,,,0.053721943968214926
22,331254,UNHCMB,43.118012,-70.845187,1340234760,6/20/12 19:26,474,LB22,,,,,0.05703533432094116
22,331254,UNHCMB,43.118463,-70.84538,1340232960,6/20/12 18:56,475,LB22,,,,,0.05250564450409654
22,331254,UNHCMB,43.118066,-70.84465,1340231160,6/20/12 18:26,476,LB22,,,,,0.07384162824811742
22,331254,UNHCMB,43.118548,-70.845916,1340229360,6/20/12 17:56,477,LB22,,,,,0.11582102326067145
22,331254,UNHCMB,43.115287,-70.844951,1340227560,6/20/12 17:26,478,LB22,,,,,0.37073704677691594
22,331254,UNHCMB,43.114386,-70.842826,1340225700,6/20/12 16:55,479,LB22,,,,,0.19934745191880301
22,331254,UNHCMB,43.114557,-70.839758,1340223900,6/20/12 16:25,480,LB22,,,,,0.24960111633214901
22,331254,UNHCMB,43.115727,-70.839779,1340222100,6/20/12 15:55,481,LB22,,,,,0.13002754214953172
22,331254,UNHCMB,43.119503,-70.846903,1340220660,6/20/12 15:31,482,LB22,,,,,0.7141467393123327
22,331254,UNHCMB,43.121971,-70.854285,1340218500,6/20/12 14:55,483,LB22,,,,,0.6585892300660897
22,331254,UNHCMB,43.123559,-70.858426,1340214960,6/20/12 13:56,484,LB22,,,,,0.3794091049250934
22,331254,UNHCMB,43.09208,-70.864842,1340213160,6/20/12 13:26,485,LB22,,,,,3.536622765945782
22,331254,UNHCMB,N/A,N/A,1340211660,6/20/12 13:01,486,LB22,,,,
22,331254,UNHCMB,43.135071,-70.934536,1340209500,6/20/12 12:25,487,LB22,,,,,7.401848973524762
23,331254,UNHCMB,N/A,N/A,1318966320,10/18/11 15:32,488,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318964520,10/18/11 15:02,489,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318953720,10/18/11 12:02,490,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318952220,10/18/11 11:37,491,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318947060,10/18/11 10:11,492,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318941120,10/18/11 8:32,493,LB23,,,,
23,331254,UNHCMB,43.236716,-70.82021,1318935960,10/18/11 7:06,494,LB23,,,,,14.607977026744853
23,331254,UNHCMB,N/A,N/A,1318928820,10/18/11 5:07,495,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318926960,10/18/11 4:36,496,LB23,,,,
23,331254,UNHCMB,N/A,N/A,1318925220,10/18/11 4:07,497,LB23,,,,
24,331254,UNHCMB,N/A,N/A,1318903920,10/17/11 22:12,498,LB23,,,,
24,331254,UNHCMB,N/A,N/A,1318901400,10/17/11 21:30,499,LB23,,,,
